id,slug,category,type,title,reference_no,dept,year,date_issued,archived,attachments,detail_page,pdf_links,file_sizes,source_page,first_seen,scraped_at
602980,reg-insurance-regulatory-and-development-authori-2020,Updated Regulations,Regulations,"Insurance Regulatory And Development Authority Of India (Registration Of Insurance Marketing Firm) Regulations, 2015",,,2020,2020-08-28,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+And+Development+Authority+Of+India+%28Registration+Of+Insurance+Marketing+Firm%29+Regulations%2C+2015.pdf/ac19f516-9ab2-bcba-30ea-5be184a65925?version=1.5&t=1665122937054&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+And+Development+Authority+Of+India+%28Registration+Of+Insurance+Marketing+Firm%29+Regulations%2C+2015.pdf/ac19f516-9ab2-bcba-30ea-5be184a65925?version=1.5&t=1665122937054&download=true""]","[""28.6 MB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
603042,reg-irdai-registration-and-operations-of-branch-2020,Updated Regulations,Regulations,"IRDAI (Registration and Operations of Branch Offices of Foreign Reinsurers other than Lloyd’s) Regulations, 2015",,,2020,2020-06-02,False,2,,"[""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%B2%E0%A5%89%E0%A4%AF%E0%A4%A1+%E0%A4%95%E0%A5%87+%E0%A4%85%E0%A4%B2%E0%A4%BE%E0%A4%B5%E0%A4%BE+%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A5%80+%E0%A4%AA%E0%A5%81%E0%A4%A8%E0%A4%B0%E0%A5%8D%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%93%E0%A4%82+%E0%A4%95%E0%A5%87+%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE+%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%E0%A5%8B%E0%A4%82+%E0%A4%95%E0%A4%BE+%E0%A4%AA%E0%A4%82%E0%A4%9C%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3+%E0%A4%94%E0%A4%B0+%E0%A4%B8%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%B2%E0%A4%A8%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2015+_+IRDAI+%28Registration+and+Operations+of+Branch+Offices+of+Foreign+Reinsurers+other+than+Lloyd%E2%80%99s%29+Regulations%2C+2015.pdf/62e5b55d-10ef-8d97-a7ac-d0292cdad517?version=1.6&t=1687428195243&download=true"", ""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%B2%E0%A5%89%E0%A4%AF%E0%A4%A1+%E0%A4%95%E0%A5%87+%E0%A4%85%E0%A4%B2%E0%A4%BE%E0%A4%B5%E0%A4%BE+%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%87%E0%A4%B6%E0%A5%80+%E0%A4%AA%E0%A5%81%E0%A4%A8%E0%A4%B0%E0%A5%8D%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%93%E0%A4%82+%E0%A4%95%E0%A5%87+%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE+%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%E0%A5%8B%E0%A4%82+%E0%A4%95%E0%A4%BE+%E0%A4%AA%E0%A4%82%E0%A4%9C%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3+%E0%A4%94%E0%A4%B0+%E0%A4%B8%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%B2%E0%A4%A8%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2015+_+IRDAI+%28Registration+and+Operations+of+Branch+Offices+of+Foreign+Reinsurers+other+than+Lloyd%E2%80%99s%29+Regulations%2C+2015.pdf/62e5b55d-10ef-8d97-a7ac-d0292cdad517?version=1.6&t=1687428195243&download=true""]","[""239 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
602819,reg-irdai-insurance-brokers-regulations-2018-2019,Updated Regulations,Regulations,"IRDAI (Insurance Brokers) Regulations, 2018",,,2019,2019-10-30,False,2,,"[""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE+%E0%A4%A6%E0%A4%B2%E0%A4%BE%E0%A4%B2%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2018+_+IRDAI+%28Insurance+Brokers%29+Regulations%2C+2018.pdf/03fde417-670f-f26f-55fa-f56e0d165c7c?version=1.8&t=1687428607675&download=true"", ""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE+%E0%A4%A6%E0%A4%B2%E0%A4%BE%E0%A4%B2%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2018+_+IRDAI+%28Insurance+Brokers%29+Regulations%2C+2018.pdf/03fde417-670f-f26f-55fa-f56e0d165c7c?version=1.8&t=1687428607675&download=true""]","[""689 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
605121,reg-irdai-appointment-of-insurance-agents-regula-2016,Updated Regulations,Regulations,"IRDAI (Appointment Of Insurance Agents) Regulations, 2016",,,2016,2016-04-15,False,2,,"[""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE+%E0%A4%85%E0%A4%AD%E0%A4%BF%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%93%E0%A4%82+%E0%A4%95%E0%A5%80+%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A5%81%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%BF%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2016+_+IRDAI+%28Appointment+of+Insurance+Agents%29+Regulations%2C+2016.pdf/d079f9c7-d816-e9ce-99ec-4fc4b810ad6a?version=1.6&t=1687420692443&download=true"", ""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE+%E0%A4%85%E0%A4%AD%E0%A4%BF%E0%A4%95%E0%A4%B0%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%93%E0%A4%82+%E0%A4%95%E0%A5%80+%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A5%81%E0%A4%95%E0%A5%8D%E0%A4%A4%E0%A4%BF%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2016+_+IRDAI+%28Appointment+of+Insurance+Agents%29+Regulations%2C+2016.pdf/d079f9c7-d816-e9ce-99ec-4fc4b810ad6a?version=1.6&t=1687420692443&download=true""]","[""2.7 MB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
605103,reg-irdai-registration-of-corporate-agents-regul-2026,Updated Regulations,Regulations,"IRDAI (Registration Of Corporate Agents) Regulations, 2015",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/IRDAI+%28Registration+Of+Corporate+Agents%29+Regulations%2C+2015.pdf/543af763-08c5-7aef-225e-5ba9a4e42325?version=1.3&t=1665255730295&download=true"", ""https://irdai.gov.in/documents/37343/602265/IRDAI+%28Registration+Of+Corporate+Agents%29+Regulations%2C+2015.pdf/543af763-08c5-7aef-225e-5ba9a4e42325?version=1.3&t=1665255730295&download=true""]","[""28.6 MB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
605139,reg-irdai-re-insurance-advisory-committee-regula-2026,Updated Regulations,Regulations,"IRDAI (Re-Insurance Advisory Committee) Regulations, 2019",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/IRDAI+%28Qualification+Of+Actuary%29+%28Repeal%29+Regulations%2C+2016.pdf/9eb1af29-04be-578f-c83c-5464713a40f1?version=1.3&t=1665255548868&download=true"", ""https://irdai.gov.in/documents/37343/602265/IRDAI+%28Qualification+Of+Actuary%29+%28Repeal%29+Regulations%2C+2016.pdf/9eb1af29-04be-578f-c83c-5464713a40f1?version=1.3&t=1665255548868&download=true""]","[""67 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
605157,reg-irdai-re-insurance-advisory-committee-regula-2026-2,Updated Regulations,Regulations,"IRDAI (Re-Insurance Advisory Committee) Regulations, 2019",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/IRDAI+%28Re-Insurance+Advisory+Committee%29+Regulations%2C+2019.pdf/8cc2bf4b-c3c8-cf1e-77df-23c9382f399a?version=1.3&t=1665255599787&download=true"", ""https://irdai.gov.in/documents/37343/602265/IRDAI+%28Re-Insurance+Advisory+Committee%29+Regulations%2C+2019.pdf/8cc2bf4b-c3c8-cf1e-77df-23c9382f399a?version=1.3&t=1665255599787&download=true""]","[""360 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
605175,reg-irdai-re-insurance-regulations-2018-2026,Updated Regulations,Regulations,"IRDAI (Re-Insurance) Regulations, 2018",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%AA%E0%A5%81%E0%A4%A8%E0%A4%B0%E0%A5%8D%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2018+_+IRDAI+%28Re-Insurance%29+Regulations%2C+2018.pdf/eca13679-e76c-940a-90bd-f672514f0769?version=1.4&t=1687425435872&download=true"", ""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%AA%E0%A5%81%E0%A4%A8%E0%A4%B0%E0%A5%8D%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2018+_+IRDAI+%28Re-Insurance%29+Regulations%2C+2018.pdf/eca13679-e76c-940a-90bd-f672514f0769?version=1.4&t=1687425435872&download=true""]","[""541 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
617801,reg-irdai-micro-insurance-regulations-2015-2026,Updated Regulations,Regulations,"IRDAI (Micro Insurance) Regulations, 2015",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%B8%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE+%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2015+_+IRDAI+%28Micro+Insurance%29+Regulations%2C+2015.pdf/f5ba8a29-5b82-8b8a-aab4-6f6798f408d6?version=3.7&t=1687429267279&download=true"", ""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%B8%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE+%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2015+_+IRDAI+%28Micro+Insurance%29+Regulations%2C+2015.pdf/f5ba8a29-5b82-8b8a-aab4-6f6798f408d6?version=3.7&t=1687429267279&download=true""]","[""905 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
602869,reg-irdai-insurance-web-aggregators-regulations-2026,Updated Regulations,Regulations,"IRDAI (Insurance Web Aggregators) Regulations, 2017",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE+%E0%A4%B5%E0%A5%87%E0%A4%AC+%E0%A4%8F%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%97%E0%A5%87%E0%A4%9F%E0%A4%B0%E0%A5%8D%E0%A4%B8%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2017+_+IRDAI+%28Insurance+Web+Aggregators%29+Regulations%2C+2017.pdf/e8163e80-0d60-f2f9-1574-ce444d78fb08?version=1.5&t=1687431750866&download=true"", ""https://irdai.gov.in/documents/37343/602265/%E0%A4%86%E0%A4%88%E0%A4%86%E0%A4%B0%E0%A4%A1%E0%A5%80%E0%A4%8F%E0%A4%86%E0%A4%88+%28%E0%A4%AC%E0%A5%80%E0%A4%AE%E0%A4%BE+%E0%A4%B5%E0%A5%87%E0%A4%AC+%E0%A4%8F%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%97%E0%A5%87%E0%A4%9F%E0%A4%B0%E0%A5%8D%E0%A4%B8%29+%E0%A4%B5%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%AE%2C+2017+_+IRDAI+%28Insurance+Web+Aggregators%29+Regulations%2C+2017.pdf/e8163e80-0d60-f2f9-1574-ce444d78fb08?version=1.5&t=1687431750866&download=true""]","[""36 MB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
602887,reg-insurance-regulatory-and-development-authori-2026,Updated Regulations,Regulations,"Insurance Regulatory And Development Authority Of India (Health Insurance) Regulations, 2016",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+And+Development+Authority+Of+India+%28Health+Insurance%29+Regulations%2C+2016.pdf/f87f507f-3605-c31b-638c-6390da84f288?version=1.5&t=1665253555446&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+And+Development+Authority+Of+India+%28Health+Insurance%29+Regulations%2C+2016.pdf/f87f507f-3605-c31b-638c-6390da84f288?version=1.5&t=1665253555446&download=true""]","[""21.6 MB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
602906,reg-insurance-regulatory-and-development-authori-2026-2,Updated Regulations,Regulations,"Insurance Regulatory and Development Authority of India (Appointed Actuary) Regulations, 2017",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+of+India+%28Appointed+Actuary%29+Regulations%2C+2017.pdf/1ca93f21-7508-c6c0-6b9a-174327caa72f?version=1.5&t=1665253348996&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+of+India+%28Appointed+Actuary%29+Regulations%2C+2017.pdf/1ca93f21-7508-c6c0-6b9a-174327caa72f?version=1.5&t=1665253348996&download=true""]","[""586 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
602947,reg-insurance-regulatory-and-development-authori-2026-3,Updated Regulations,Regulations,"Insurance Regulatory and Development Authority (Insurance Advertisements and Disclosure) Regulations, 2021",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+%28Insurance+Advertisements+and+Disclosure%29+Regulations%2C+2021.pdf/5d7aba6a-af29-b142-c278-2038dba161aa?version=1.4&t=1665252890250&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+%28Insurance+Advertisements+and+Disclosure%29+Regulations%2C+2021.pdf/5d7aba6a-af29-b142-c278-2038dba161aa?version=1.4&t=1665252890250&download=true""]","[""1.7 MB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
602997,reg-insurance-regulatory-and-development-authori-2026-4,Updated Regulations,Regulations,"Insurance Regulatory And Development Authority Of India (Third Party Administrators- Health Services) Regulations, 2016",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+And+Development+Authority+Of+India+%28Third+Party+Administrators-+Health+Services%29+Regulations%2C+2016.pdf/22ca07fe-9c8d-80f5-83c1-5db755504384?version=1.4&t=1665254362105&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+And+Development+Authority+Of+India+%28Third+Party+Administrators-+Health+Services%29+Regulations%2C+2016.pdf/22ca07fe-9c8d-80f5-83c1-5db755504384?version=1.4&t=1665254362105&download=true""]","[""21.8 MB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
603021,reg-insurance-regulatory-and-development-authori-2026-5,Updated Regulations,Regulations,"Insurance Regulatory and Development Authority of India (Lloyd’s India) Regulations, 2016",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+of+India+%28Lloyd%E2%80%99s+India%29+Regulations%2C+2016.pdf/7085538d-b9bf-7dd9-1ec7-f847f95142d4?version=1.4&t=1665254066668&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+of+India+%28Lloyd%E2%80%99s+India%29+Regulations%2C+2016.pdf/7085538d-b9bf-7dd9-1ec7-f847f95142d4?version=1.4&t=1665254066668&download=true""]","[""390 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
603060,reg-irdai-s-payment-of-commission-remuneration-a-2026,Updated Regulations,Regulations,"IRDAI's (Payment of commission, remuneration and rewards to insurance agents and insurance intermediaries) Regulations 2016",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/IRDAI%27s+%28Payment+of+commission%2C+remuneration+and+rewards+to+insurance+agents+and+insurance+intermediaries%29+Regulations+2016.pdf/a1fa94b3-bfc7-4260-ea79-109ff22e74a0?version=1.5&t=1665256103376&download=true"", ""https://irdai.gov.in/documents/37343/602265/IRDAI%27s+%28Payment+of+commission%2C+remuneration+and+rewards+to+insurance+agents+and+insurance+intermediaries%29+Regulations+2016.pdf/a1fa94b3-bfc7-4260-ea79-109ff22e74a0?version=1.5&t=1665256103376&download=true""]","[""477 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
603082,reg-insurance-regulatory-and-development-authori-2026-6,Updated Regulations,Regulations,"Insurance Regulatory and Development Authority (Registration of Indian Insurance Companies) Regulations, 2000 (Updated upto 8th Amendment)",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+%28Registration+of+Indian+Insurance+Companies%29+Regulations%2C+2000+%28Updated+upto+8th+Amendment%29.pdf/783aeac9-ff12-2bae-fdfc-74c83d31b7c0?version=1.4&t=1665253127440&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+%28Registration+of+Indian+Insurance+Companies%29+Regulations%2C+2000+%28Updated+upto+8th+Amendment%29.pdf/783aeac9-ff12-2bae-fdfc-74c83d31b7c0?version=1.4&t=1665253127440&download=true""]","[""681 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
603201,reg-insurance-regulatory-and-development-authori-2026-7,Updated Regulations,Regulations,"Insurance Regulatory and Development Authority (Sharing of Confidential Information concerning domestic or foreign Entity) Regulations, 2012",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+%28Sharing+of+Confidential+Information+concerning+domestic+or+foreign+Entity%29+Regulations%2C+2012.pdf/1c6c2eff-ae63-def7-46ce-700c37ae9d90?version=1.3&t=1665253302796&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+%28Sharing+of+Confidential+Information+concerning+domestic+or+foreign+Entity%29+Regulations%2C+2012.pdf/1c6c2eff-ae63-def7-46ce-700c37ae9d90?version=1.3&t=1665253302796&download=true""]","[""233 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
603334,reg-insurance-regulatory-and-development-authori-2026-8,Updated Regulations,Regulations,"Insurance Regulatory and Development Authority of India (Inspection and Fee for Supply of Copies of Returns) Regulations, 2015",,,2026,,False,2,,"[""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+of+India+%28Inspection+and+Fee+for+Supply+of+Copies+of+Returns%29+Regulations%2C+2015.pdf/dc47015a-8f5a-c541-7cb5-e62c9e16872f?version=1.3&t=1665253607230&download=true"", ""https://irdai.gov.in/documents/37343/602265/Insurance+Regulatory+and+Development+Authority+of+India+%28Inspection+and+Fee+for+Supply+of+Copies+of+Returns%29+Regulations%2C+2015.pdf/dc47015a-8f5a-c541-7cb5-e62c9e16872f?version=1.3&t=1665253607230&download=true""]","[""343 KB""]",https://irdai.gov.in/updated-regulations,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
9585445,not-notification-amendment-to-obligatory-cession-2026,Notifications,Notifications,अधिसूचना - अनिवार्य अध्यर्पण अधिसूचना में संशोधन / Notification - Amendment to Obligatory Cession Notification,F. No. IRDAI/RI/5/219/2026,,2026,2026-06-22,False,2,https://irdai.gov.in/document-detail?documentId=9585445,"[""https://irdai.gov.in/documents/37343/370706/%E0%A4%85%E0%A4%A7%E0%A4%BF%E0%A4%B8%E0%A5%82%E0%A4%9A%E0%A4%A8%E0%A4%BE+-+%E0%A4%85%E0%A4%A8%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF+%E0%A4%85%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%A3+%E0%A4%85%E0%A4%A7%E0%A4%BF%E0%A4%B8%E0%A5%82%E0%A4%9A%E0%A4%A8%E0%A4%BE+%E0%A4%AE%E0%A5%87%E0%A4%82+%E0%A4%B8%E0%A4%82%E0%A4%B6%E0%A5%8B%E0%A4%A7%E0%A4%A8+_+Notification+-+Amendment+to+Obligatory+Cession+Notification.pdf/5ed319f5-2dd9-6bad-cc60-aa9110e5bfc2?version=1.1&t=1783663770023&download=true"", ""https://irdai.gov.in/documents/37343/370706/%E0%A4%85%E0%A4%A7%E0%A4%BF%E0%A4%B8%E0%A5%82%E0%A4%9A%E0%A4%A8%E0%A4%BE+-+%E0%A4%85%E0%A4%A8%E0%A4%BF%E0%A4%B5%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AF+%E0%A4%85%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%B0%E0%A5%8D%E0%A4%AA%E0%A4%A3+%E0%A4%85%E0%A4%A7%E0%A4%BF%E0%A4%B8%E0%A5%82%E0%A4%9A%E0%A4%A8%E0%A4%BE+%E0%A4%AE%E0%A5%87%E0%A4%82+%E0%A4%B8%E0%A4%82%E0%A4%B6%E0%A5%8B%E0%A4%A7%E0%A4%A8+_+Notification+-+Amendment+to+Obligatory+Cession+Notification.pdf/5ed319f5-2dd9-6bad-cc60-aa9110e5bfc2?version=1.1&t=1783663770023&download=true""]","[""1 MB""]",https://irdai.gov.in/notifications,2026-07-13T11:25:52.981576+00:00,2026-07-13T11:25:52.981576+00:00
